"name","playerid","new_G","G","Source","G_adj_rate"
"Ben Krauth","sa918347",0.4409,NA,NA,NA
"Ben Kudrna","sa3018253",11.09185,NA,NA,NA
"Ben Leeper","sa3014907",15.46,NA,NA,NA
"Ben Lively","14932",23.9649529411765,21.339,"REZ1",1.12305885660886
"Ben Madison","sa3008173",16,NA,NA,NA
"Ben Miller","sa3017208",1,NA,NA,NA
"Ben Onyshko","sa3008096",12.5,NA,NA,NA
"Ben Peoples","sa3011784",9.5877,NA,NA,NA
"Ben Petschke","sa3023452",1,NA,NA,NA
"Ben Rowen","10983",1,NA,NA,NA
"Ben Sears","sa3020178",1,NA,NA,NA
"Ben Serunkuma","sa3019627",1,NA,NA,NA
"Ben Shields","sa3023483",12.1281,NA,NA,NA
"Ben Simon","sa3023164",0.8417,NA,NA,NA
"Ben Thompson","sa3022873",1,NA,NA,NA
"Ben Wereski","sa3018234",0.9217,NA,NA,NA
"Benito Garcia","sa3005891",15.5,NA,NA,NA
"Benjamin Arias","sa3008724",1,NA,NA,NA
"Benjamin Dum","sa3011795",1,NA,NA,NA
"Bennett Sousa","21345",37.7503733333333,21.934,"REZ1",1.72108932859184
"Benony Robles","sa3006135",1,NA,NA,NA
"Bernard Jose","sa3021812",1,NA,NA,NA
"Bernard Mack","sa3021771",1,NA,NA,NA
"Bernardo Flores Jr","19561",1,NA,NA,NA
"Bernardo Rivera","sa3024531",0.3346,NA,NA,NA
"Bernie Martinez","sa3010142",1,NA,NA,NA
"Biembenido  Brito","sa3019257",0.8128,NA,NA,NA
"Billy Corcoran","sa3020172",11.5877,NA,NA,NA
"Billy Lescher","sa3004471",1,NA,NA,NA
"Billy Seidl","sa3020257",1,NA,NA,NA
"Billy Sullivan","sa3014918",16.5,NA,NA,NA
"Bishop Letson","sa3023526",0.1985,NA,NA,NA
"Blade Tidwell","sa3020177",12.60295,NA,NA,NA
"Bladimir Pichardo","sa3022123",0.4772,NA,NA,NA
"Blaine Knight","sa3008532",10.5,NA,NA,NA
"Blair Calvo","25416",6.532,20.362,"REZ1",0.320793635202829
"Blair Henley","26190",9.0877,NA,NA,NA
"Blake Adams","sa3020174",10.59145,NA,NA,NA
"Blake Beers","sa3018004",12.6013,NA,NA,NA
"Blake Burkhalter","sa3020382",0.1754,NA,NA,NA
"Blake Goldsberry","sa3014978",12.9159,NA,NA,NA
"Blake Holub","sa3018147",21.5,NA,NA,NA
"Blake Loubier","sa3011730",1,NA,NA,NA
"Blake Money","sa3023127",0.2876,NA,NA,NA
"Blake Parker","5224",1,NA,NA,NA
"Blake Pivaroff","sa3023080",0.6075,NA,NA,NA
"Blake Rivera","sa3008261",1,NA,NA,NA
"Blake Rogers","sa876290",1,NA,NA,NA
"Blake Seigler","sa3017899",1,NA,NA,NA
"Blake Snell","13543",26.9725176470588,20.86,"REZ1",1.29302577406802
"Blake Taylor","16418",17,NA,NA,NA
"Blake Townsend","sa3010125",16.5,NA,NA,NA
"Blake Treinen","12572",55.0594235294118,52.741,"REZ1",1.0439586570109
"Blake Walston","26270",24.4064705882353,11.35,"REZ1",2.15034983156258
"Blake Wehunt","sa3023220",11.5877,NA,NA,NA
"Blake Weiman","sa3004211",12.3908571428571,NA,NA,NA
"Blake Whiting","sa3023045",1,NA,NA,NA
"Blake Whitney","sa3007966",17.8833,NA,NA,NA
"Blake Wolters","sa3023513",0.1754,NA,NA,NA
"Blake Workman","sa3007856",1,NA,NA,NA
"Blane Abeyta","sa3014975",11.6137,NA,NA,NA
"Blas Castano","sa3006617",25.3848142857143,NA,NA,NA
"Blayne Enlow","sa3005117",10.0877,NA,NA,NA
"Blaze Pontes","sa3020486",0.375,NA,NA,NA
"Bo Bonds","sa3022938",1,NA,NA,NA
"Bobby Ay","sa3011535",1,NA,NA,NA
"Bobby Milacki","sa3007216",14.5,NA,NA,NA
"Bobby Miller","27483",31.8929176470588,22.193,"REZ1",1.43707104253859
"Boby Johnson","sa3006983",1,NA,NA,NA
"Bodi Rascon","sa3011849",0.1969,NA,NA,NA
"Bowden Francis","20548",33.6383647058824,33.484,"REZ1",1.00461010350861
"Bowen Plagge","sa3018237",1,NA,NA,NA
"Brad Boxberger","10133",8.81285714285714,28.345,"REZ1",0.310913993397677
"Brad Brach","6627",1,NA,NA,NA
"Brad Case","sa3007613",12.39365,NA,NA,NA
"Brad Deppermann","sa3011801",9,NA,NA,NA
"Brad Hand","9111",9.23171428571429,29.811,"REZ1",0.309674760515054
"Brad Keller","15734",20.0091670588235,33.728,"REZ1",0.593250920861703
"Brad Lord","sa3020812",12.0877,NA,NA,NA
"Brad Peacock","5401",0.6397,NA,NA,NA
"Brad Wieck","16390",14.5,NA,NA,NA
"Braden Bristo","20494",5.04485714285714,15.157,"REZ1",0.33284008331841
"Braden Carmichael","sa3023003",1,NA,NA,NA
"Braden Nett","sa3020336",0.1837,NA,NA,NA
"Braden Olthoff","sa3017654",0.2398,NA,NA,NA
"Braden Scott","sa3018143",1,NA,NA,NA
"Braden Shipley","15158",1,NA,NA,NA
"Braden Zarbnisky","sa3014791",1,NA,NA,NA
"Bradford Webb","sa3017508",1,NA,NA,NA
"Bradgley Rodriguez","sa3016035",30,NA,NA,NA
"Bradley Blalock","26419",24.0438941176471,21.738,"REZ1",1.10607664539733
"Bradley Brehmer","sa3020828",14.5,NA,NA,NA
"Bradley Hanner","sa3010837",20,NA,NA,NA
"Brady Basso","25582",39.4155058823529,15.892,"REZ1",2.48021053878385
"Brady Choban","sa3023212",22,NA,NA,NA
"Brady Feigl","15968",14.1991666666667,20.195,"REZ1",0.703103078319716
"Brady Hill","sa3020559",1,NA,NA,NA
"Brady Lail","14707",1,NA,NA,NA
"Brady Puckett","sa829632",1,NA,NA,NA
"Brady Schanuel","sa918871",0.5795,NA,NA,NA
"Brady Singer","25377",27.7475411764706,22.487,"REZ1",1.2339369936617
"Braeden Fausnaught","sa3020598",11.091,NA,NA,NA
"Braeden Ogle","sa917989",0.8054,NA,NA,NA
"Brahian Rijo","sa3022051",1,NA,NA,NA
"Braian Salazar","sa3019741",0.6116,NA,NA,NA
"Brailin Rodriguez","sa3009238",1,NA,NA,NA
"Brailyn Marquez","21896",1,NA,NA,NA
"Brailyn Paulino","sa3022038",0.7831,NA,NA,NA
"Brandan Bidois","sa3015277",1,NA,NA,NA
"Branden Noriega","sa3020867",1,NA,NA,NA
"Brandison Polanco","sa3019279",1,NA,NA,NA
"Brandon Beckel","sa3023276",0.7188,NA,NA,NA
"Brandon Bielak","19866",13.1883145454545,17.764,"REZ1",0.742418067183886
"Brandon Birdsell","sa3020797",11.591,NA,NA,NA
"Brandon Brennan","13527",1,NA,NA,NA
"Brandon Dufault","sa3017257",1,NA,NA,NA
"Brandon Eisert","27668",28.3558235294118,28.552,"REZ1",0.993129151352331
"Brandon Finnegan","16208",0.7122,NA,NA,NA
"Brandon Gold","sa872724",0.2249,NA,NA,NA
"Brandon Herbold","sa3021988",0.2505,NA,NA,NA
"Brandon Hughes","23460",18.6656654545455,29.275,"REZ1",0.63759745361385
"Brandon Johnson","sa3020610",20.5,NA,NA,NA
"Brandon Kintzler","9939",0.972,NA,NA,NA
"Brandon Knarr","sa3015005",0.4113,NA,NA,NA
"Brandon Komar","sa3010630",12.75305,NA,NA,NA
"Brandon Leibrandt","16135",11.0436666666667,21.262,"REZ1",0.519408647665632
"Brandon Neeck","sa3021978",1,NA,NA,NA
"Brandon Pfaadt","27782",30.8110470588235,25.872,"REZ1",1.1909031794536
"Brandon Schaeffer","sa3020751",0.215,NA,NA,NA
"Brandon Smith","sa3021021",1,NA,NA,NA
"Brandon Sproat","sa3023499",8.191005,NA,NA,NA
"Brandon Waddell","18347",1,NA,NA,NA
"Brandon Walter","26056",5.80685714285714,17.824,"REZ1",0.325788663759938
"Brandon White","sa3020589",0.2175,NA,NA,NA
"Brandon Williamson","25463",12.9014166666667,23.798,"REZ1",0.542121886993305
"Brandon Woodruff","16162",23.1364,24.45,"REZ1",0.946274028629857
"Brandon Workman","11428",1,NA,NA,NA
"Brandon Young","sa3014926",20.6036571428571,NA,NA,NA
"Brandyn Garcia","sa3022951",21.4245333333333,NA,NA,NA
"Brandyn Sittinger","19192",1,NA,NA,NA
"Branneli Franco","sa3023818",0.1754,NA,NA,NA
"Brannon Jordan","sa3017814",1,NA,NA,NA
"Brant Hurter","30133",42.2538588235294,16.385,"REZ1",2.57881347717604
"Braulio Salas","sa3019820",0.3659,NA,NA,NA
"Braunny Munoz","sa3006398",0.497,NA,NA,NA
"Brawny Reyes","sa3018007",1,NA,NA,NA
"Braxton Ashcraft","sa3008470",28.5370714285714,NA,NA,NA
"Braxton Bragg","sa3023303",0.2068,NA,NA,NA
"Braxton Garrett","21844",11.0940833333333,11.126,"REZ1",0.997131343999041
"Braxton Hyde","sa3020612",0.7988,NA,NA,NA
"Braxton Roxby","sa3014811",18.5,NA,NA,NA
"Brayan Bello","23920",27.4609176470588,21.384,"REZ1",1.28418058581457
"Brayan Cabello","sa3018304",1,NA,NA,NA
"Brayan Castillo","sa3006544",14.5,NA,NA,NA
"Brayan De Paula","sa3005070",12.5,NA,NA,NA
"Brayan Diaz","sa3016069",1,NA,NA,NA
"Brayan Medina","sa3014705",0.1952,NA,NA,NA
"Brayan Mendoza","sa3015477",0.2167,NA,NA,NA
"Brayan Narvaez","sa3022133",0.1903,NA,NA,NA
"Brayan Palencia","sa3016011",0.8277,NA,NA,NA
"Brayan Perez","sa3006100",1,NA,NA,NA
"Brayan Restituyo","sa3015461",1,NA,NA,NA
"Brayan Romero","sa3018313",0.2043,NA,NA,NA
"Brayan Suarez","sa3019649",1,NA,NA,NA
"Braydon Fisher","sa3007929",25,NA,NA,NA
"Braydon Tucker","sa3023249",0.234,NA,NA,NA
"Brayhans Barreto","sa3022316",0.8606,NA,NA,NA
"Brayner Sanchez","sa3011366",1,NA,NA,NA
"Breck Eichelberger","sa3023096",0.6248,NA,NA,NA
"Breidy Encarnacion","sa3009205",1,NA,NA,NA
"Breilin Arredondo","sa3021748",1,NA,NA,NA
"Brenan Hanifee","22304",39.3661176470588,35.636,"REZ1",1.10467273675662
"Brendan Beck","sa3020680",0.1754,NA,NA,NA
"Brendan Cellucci","sa3011710",18,NA,NA,NA
"Brendan Collins","sa3017549",1,NA,NA,NA
"Brendan Hardy","sa3008290",16,NA,NA,NA
"Brendan McGuigan","sa3011850",0.8508,NA,NA,NA
"Brendan McKay","20186",6.5877,NA,NA,NA
"Brendan Morse","sa3022743",0.375,NA,NA,NA
"Brendan Nail","sa3005359",0.7147,NA,NA,NA
"Brendan White","26024",4.73685714285714,14.18,"REZ1",0.334051984686681
"Brendon Little","21574",52.6796823529412,46.249,"REZ1",1.13904478697791
"Brennan Bernardino","16835",49.9452117647059,52.267,"REZ1",0.955578314514051
"Brent Headrick","27702",27.0093058823529,22.461,"REZ1",1.20249792450705
"Brent Honeywell","16466",23.1941090909091,30.72,"REZ1",0.755016571969697
"Brent Killam","sa3014927",1,NA,NA,NA
"Brent Suter","13942",53.9410352941176,37.799,"REZ1",1.42704926834354
"Brent Teller","sa3018794",0.5638,NA,NA,NA
"Brett Anderson","8223",0.1754,NA,NA,NA
"Brett Conine","sa3008024",0.3206,NA,NA,NA
"Brett Daniels","sa3008127",0.7963,NA,NA,NA
"Brett Eibner","11369",1,NA,NA,NA
"Brett Kennedy","17877",11.3249583333333,29.096,"REZ1",0.389227327925946
"Brett Kerry","sa3017390",12.60625,NA,NA,NA
"Brett Lockwood","sa3015041",1,NA,NA,NA
"Brett Martin","17369",0.9835,NA,NA,NA
"Brett Matthews","sa3019488",0.5935,NA,NA,NA
"Brett Schulze","sa3011195",0.9093,NA,NA,NA
"Brett Standlee","sa3017388",0.8244,NA,NA,NA
"Brett Wichrowski","sa3023366",11.0877,NA,NA,NA
"Brett de Geus","23592",35.9743411764706,36.828,"REZ1",0.976820386023422
"Brian Edgington","sa3022911",0.1754,NA,NA,NA
"Brian Fitzpatrick","sa3020265",0.3989,NA,NA,NA
"Brian Glowicki","sa3004826",0.6463,NA,NA,NA
"Brian Gonzalez","sa828794",0.3131,NA,NA,NA
"Brian Howard","sa918377",1,NA,NA,NA
"Brian Keller","sa918951",0.2571,NA,NA,NA
"Brian Marconi","sa3010665",0.9274,NA,NA,NA
"Brian Moran","9646",14,NA,NA,NA
"Brian Van Belle","sa3014925",12.7188,NA,NA,NA
"Brock Bell","sa3011571",1,NA,NA,NA
"Brock Burke","17968",59.4458470588235,51.645,"REZ1",1.15104747911363
"Brock Jones","sa3011783",0.3255,NA,NA,NA
"Brock Porter","sa3020708",0.1969,NA,NA,NA
"Brock Selvidge","sa3017950",9.5877,NA,NA,NA
"Brock Stewart","16727",45.8005764705882,31.626,"REZ1",1.44819377950383
"Brock Whittlesey","sa1172219",1,NA,NA,NA
"Brody Hopkins","sa3023515",0.1754,NA,NA,NA
"Brody Jessee","sa3020447",1,NA,NA,NA
"Brody Koerner","17748",1,NA,NA,NA
"Brody McCullough","sa3020599",0.229,NA,NA,NA
"Brody Rodning","sa3004591",11,NA,NA,NA
"Brooks Crawford","sa3011554",17.96785,NA,NA,NA
"Brooks Gosswein","sa3017315",0.2744,NA,NA,NA
"Brooks Kriske","21189",19.3233333333333,13.44,"REZ1",1.43774801587302
"Brooks Raley","10061",28.6381764705882,35.422,"REZ1",0.808485587222298
"Brooks Wilson","sa3006966",14,NA,NA,NA
"Bruce Zimmermann","20370",10.4414036363636,17.381,"REZ1",0.600736645553399
"Brusdar Graterol","20367",28.6718941176471,44.214,"REZ1",0.648479986376421
"Bryan Abreu","16609",66.8246823529412,48.517,"REZ1",1.37734572114808
"Bryan Baker","19804",43.2005058823529,42.616,"REZ1",1.01371564394483
"Bryan Bautista","sa3018820",0.2785,NA,NA,NA
"Bryan Brickhouse","sa597825",0.2175,NA,NA,NA
"Bryan Caceres","sa3005687",0.1961,NA,NA,NA
"Bryan Chi","sa3020958",12.39695,NA,NA,NA
"Bryan Garcia","19457",0.1754,NA,NA,NA
"Bryan Hoeing","26304",48.7578,38.241,"REZ1",1.27501372872048
"Bryan Hudson","19924",53.6521882352941,42.188,"REZ1",1.27174050050474
"Bryan King","25890",51.9171176470588,36.906,"REZ1",1.40673921983035
"Bryan Lucas","sa3006123",1,NA,NA,NA
"Bryan Magdaleno","sa3016478",1,NA,NA,NA
"Bryan Mata","sa917784",9.14585,NA,NA,NA
"Bryan Mena","sa3016613",0.2686,NA,NA,NA
"Bryan Mitchell","11479",1,NA,NA,NA
"Bryan Monte De Oca","sa3021773",0.5152,NA,NA,NA
"Bryan Pena","sa3006483",1,NA,NA,NA
"Bryan Perez","sa3016515",0.1754,NA,NA,NA
"Bryan Perez","sa3017014",1,NA,NA,NA
"Bryan Polanco","sa3016915",0.2216,NA,NA,NA
"Bryan Pope","sa3017532",1,NA,NA,NA
"Bryan Rivera","sa3019382",0.2505,NA,NA,NA
"Bryan Sammons","20462",13.0586666666667,18.352,"REZ1",0.711566405114792
"Bryan Sanchez","sa3009558",0.4113,NA,NA,NA
"Bryan Shaw","8110",21.8780117647059,23.069,"REZ1",0.948372784459919
"Bryan Woo","30279",25.5114,24.363,"REZ1",1.04713705208718
"Bryant Landaeta","sa3019389",1,NA,NA,NA
"Bryant Salgado","sa3017364",1,NA,NA,NA
"Bryce Bonnin","sa3014453",9.44765,NA,NA,NA
"Bryce Collins","sa3023438",1,NA,NA,NA
"Bryce Conley","sa3004704",0.9208,NA,NA,NA
"Bryce Elder","27779",17.8365058823529,19.14,"REZ1",0.931896859057103
"Bryce Hubbart","sa3020323",10.6615,NA,NA,NA
"Bryce Jarvis","27477",42.4021529411765,37.495,"REZ1",1.13087486174627
"Bryce McGowan","sa3017786",20,NA,NA,NA
"Bryce Miller","29837",29.6248705882353,26.802,"REZ1",1.1053231321631
"Bryce Montes de Oca","21319",1,NA,NA,NA
"Bryce Osmond","sa3020800",0.1754,NA,NA,NA
"Bryce Tassin","sa3010814",15.83385,NA,NA,NA
"Bryce Warrecker","sa3023364",0.1754,NA,NA,NA
"Brycen Mautz","sa3020710",0.1754,NA,NA,NA
"Bryse Wilson","19990",36.3855529411765,36.466,"REZ1",0.997793916008788
"Bryson Hammer","sa3022664",1,NA,NA,NA
"Bubba Chandler","sa3017428",17.1719166666667,NA,NA,NA
"Bubba Derby","sa875183",0.906,NA,NA,NA
"Bubba Hall","sa3020403",1,NA,NA,NA
"Bubby Rossman","17179",1,NA,NA,NA
"Buck Farmer","14814",47.7995411764706,46.607,"REZ1",1.02558716880448
"Burch Smith","12784",22.4336545454545,39.254,"REZ1",0.571499835569739
"CD Pelham","19820",12,NA,NA,NA
"CJ Culpepper","sa3020563",11.5935,NA,NA,NA
"CJ Eldred","sa3006697",0.6512,NA,NA,NA
"CJ Mayhue","sa3020175",0.7873,NA,NA,NA
"CJ Van Eyk","sa3014713",12.14915,NA,NA,NA
"CJ Weins","sa3023221",1,NA,NA,NA
"CJ Widger","sa3020960",1,NA,NA,NA
"Cade Austin","sa3023372",0.8623,NA,NA,NA
"Cade Cavalli","27473",24.5411142857143,NA,NA,NA
"Cade Denton","sa3023047",1,NA,NA,NA
"Cade Feeney","sa3023228",1,NA,NA,NA
"Cade Gibson","sa3019914",10.1405,NA,NA,NA
"Cade Halemanu","sa3020328",0.8714,NA,NA,NA
"Cade Horton","sa3020860",9.0877,NA,NA,NA
"Cade Kuehler","sa3023306",0.1754,NA,NA,NA
"Cade Povich","30055",25.0166470588235,23.233,"REZ1",1.0767721369958
"Cade Smith","27867",62.6722823529412,46.612,"REZ1",1.34455252623662
"Cade Smith","sa3023371",0.1928,NA,NA,NA
"Cade Winquest","sa3020805",0.5152,NA,NA,NA
"Caden Dana","31508",15.3543058823529,20.524,"REZ1",0.74811468925906
"Caden Grice","sa3023166",0.1903,NA,NA,NA
"Caden Monke","sa3017305",1,NA,NA,NA
"Cal Quantrill","19312",24.8023411764706,22.936,"REZ1",1.08137169412585
"Cale Lansville","sa3023176",0.2381,NA,NA,NA
"Caleb Baragar","19231",13,NA,NA,NA
"Caleb Bolden","sa3020463",15.73985,NA,NA,NA
"Caleb Boushley","19736",14.2378333333333,22.927,"REZ1",0.621007254910513
"Caleb Ferguson","19349",56.1181647058824,46.632,"REZ1",1.20342607449568
"Caleb Franzen","sa3020531",1,NA,NA,NA
"Caleb Freeman","sa3011339",18,NA,NA,NA
"Caleb Kilian","26213",19.9243882352941,13.945,"REZ1",1.42878366692679
"Caleb Sampen","sa3007965",0.3131,NA,NA,NA
"Caleb Simpson","sa738717",0.7254,NA,NA,NA
"Caleb Smith","14875",0.9885,NA,NA,NA
"Caleb Thielbar","10078",51.8769411764706,48.253,"REZ1",1.07510291953807
"Caleb Wurster","sa3016910",0.7535,NA,NA,NA
"Callum Wallace","sa3019579",1,NA,NA,NA
"Calvin Coker","sa3007932",19.5,NA,NA,NA
"Calvin Faucher","20116",57.4924,52.525,"REZ1",1.09457210851975
"Calvin Ziegler","sa3018142",0.1754,NA,NA,NA
"Cam Alldred","25078",11.5,NA,NA,NA
"Cam Bedrosian","13360",0.9588,NA,NA,NA
"Cam Booser","16061",53.3619058823529,42.775,"REZ1",1.24750218310585
"Cam Brown","sa3018260",1,NA,NA,NA
"Cam Day","sa3023201",0.2637,NA,NA,NA
"Cam Opp","sa3014853",1,NA,NA,NA
"Cam Robinson","sa3005216",18.5,NA,NA,NA
"Cam Sanders","sa3008067",20.4596,NA,NA,NA
"Cam Schlittler","sa3021981",11.5964,NA,NA,NA
"Cam Tullar","sa3022415",0.8582,NA,NA,NA
"Cam Vieaux","19529",1,NA,NA,NA
"Cam Wynne","sa3017492",0.8912,NA,NA,NA
"Camden Minacci","sa3022728",18.0205366666667,NA,NA,NA
"Cameron Bishop","sa829601",1,NA,NA,NA
"Cameron Cotter","sa3021726",20,NA,NA,NA
"Cameron Foster","sa3020735",12.20565,NA,NA,NA
"Cameron Junker","sa3010365",16,NA,NA,NA
"Cameron Leonard","sa3016912",1,NA,NA,NA
"Cameron Wagoner","sa3019952",0.1903,NA,NA,NA
"Cameron Weston","sa3020528",12.1281,NA,NA,NA
"Camilo Doval","21992",61.8256705882353,59.343,"REZ1",1.04183594675421
"Camilo Hernandez","sa3018899",1,NA,NA,NA
"Camilo Sanchez","sa3018834",0.2579,NA,NA,NA
"Candido Cuevas","sa3018305",0.4113,NA,NA,NA
"Carl Edwards Jr","13607",17.585,20.51,"REZ1",0.857386640663091
"Carlo Reyes","sa3008713",14.439,NA,NA,NA
"Carlos A Francisco","sa3010827",20.45425,NA,NA,NA
"Carlos Belen","sa736746",1,NA,NA,NA
"Carlos Betancourt","sa3006600",13.5,NA,NA,NA
"Carlos Brito","sa3019802",1,NA,NA,NA
"Carlos Brito","sa3022391",1,NA,NA,NA
"Carlos Calderon","sa3009713",0.3494,NA,NA,NA
"Carlos Campos","sa3005457",0.7856,NA,NA,NA
"Carlos Canales","sa3024076",0.4624,NA,NA,NA
"Carlos Carrasco","6632",14.4864976470588,17.369,"REZ1",0.834043275206334
"Carlos Castillo","sa3021500",0.3486,NA,NA,NA
"Carlos De Los Santos","sa3005448",1,NA,NA,NA
"Carlos Duran","sa3006404",12.0877,NA,NA,NA
"Carlos Espinal","sa872567",1,NA,NA,NA
"Carlos Espinosa","sa3019549",18,NA,NA,NA
"Carlos Estevez","14542",60.1138705882353,54.244,"REZ1",1.10821234769256
"Carlos Garcia","sa3006590",15.8281,NA,NA,NA
"Carlos Gomez","sa3006699",15.5,NA,NA,NA
"Carlos Gomez","sa3019733",1,NA,NA,NA
"Carlos Gonzalez","sa3022036",0.5877,NA,NA,NA
"Carlos Guarate","sa3006127",0.8969,NA,NA,NA
"Carlos Guzman","sa871477",15.5,NA,NA,NA
"Carlos Hernandez","22713",43.5352941176471,37.057,"REZ1",1.17481971335097
"Carlos Hinestroza","sa3015503",0.8128,NA,NA,NA
"Carlos Jimenez","sa3008711",0.3601,NA,NA,NA
"Carlos Lagrange","sa3019390",0.1911,NA,NA,NA
"Carlos Lequerica","sa3023081",1,NA,NA,NA
"Carlos Lomeli","sa3018108",0.8623,NA,NA,NA
"Carlos Lopez","sa3015987",0.2513,NA,NA,NA
"Carlos Luna","sa828727",0.2464,NA,NA,NA
"Carlos Marcano","sa3015509",0.1961,NA,NA,NA
"Carlos Martinez","11682",0.1754,NA,NA,NA
"Carlos Martinez","sa3015423",1,NA,NA,NA
"Carlos Mateo","sa3022011",0.2958,NA,NA,NA
"Carlos Meza","sa3006410",1,NA,NA,NA
"Carlos Meza","sa3019059",12,NA,NA,NA
"Carlos Millan","sa3016051",1,NA,NA,NA
"Carlos Molina","sa3022023",1,NA,NA,NA
"Carlos Pena","sa3009519",12.13595,NA,NA,NA
"Carlos Rey","sa3022732",1,NA,NA,NA
"Carlos Rodon","16137",28.7879058823529,24.214,"REZ1",1.18889509714847
"Carlos Rodriguez","30161",15.8620717647059,19.42,"REZ1",0.816790513115648
"Carlos Rodriguez","sa3024277",0.2901,NA,NA,NA
"Carlos Romero","sa3003106",19.5,NA,NA,NA
"Carlos Sarmiento","sa3016593",1,NA,NA,NA
"Carlos Tavera","sa3017536",11.2176,NA,NA,NA
"Carlos Torres","sa3020387",0.887,NA,NA,NA
"Carlos Vargas","22915",44.7818823529412,18.596,"REZ1",2.40814596434401
"Carlson Reed","sa3022793",0.1754,NA,NA,NA
"Carlton Perkins","sa3022740",0.3626,NA,NA,NA
"Carmen Mlodzinski","27572",54.5269058823529,46.359,"REZ1",1.17618813784493
"Carson Carter","sa3017466",1,NA,NA,NA
"Carson Coleman","sa3014857",14,NA,NA,NA
"Carson Fulmer","18311",22.9856909090909,38.934,"REZ1",0.590375787463166
"Carson Hobbs","sa3023573",0.9415,NA,NA,NA
"Carson Jacobs","sa3022872",1,NA,NA,NA
"Carson Palmquist","sa3020473",6.65703666666667,NA,NA,NA
"Carson Pierce","sa3023179",0.4137,NA,NA,NA
"Carson Ragsdale","sa3014922",24.3490857142857,NA,NA,NA
"Carson Rudd","sa3014812",14.3054,NA,NA,NA
"Carson Seymour","sa3017868",23.58035,NA,NA,NA
"Carson Skipper","sa3020451",23.5,NA,NA,NA
"Carson Spiers","27685",33.0689411764706,27.956,"REZ1",1.18289244442948
"Carson Teel","sa3007597",0.6092,NA,NA,NA
"Carson Whisenhunt","sa3020529",22.2047,NA,NA,NA
"Carter Baumler","sa3014480",0.6784,NA,NA,NA
"Carter Loewen","sa3014844",17.3763,NA,NA,NA
"Carter Spivey","sa3023477",0.1754,NA,NA,NA
"Case Williams","sa3015013",0.1754,NA,NA,NA
"Casey Anderson","sa3022742",0.1754,NA,NA,NA
"Casey Cobb","sa3014868",0.8747,NA,NA,NA
"Casey Kelly","9174",14.3601666666667,26.161,"REZ1",0.54891505166724
"Casey Lawrence","11121",14.6182,24.696,"REZ1",0.591925817946226
"Casey Legumina","25921",26.5191058823529,20.26,"REZ1",1.30893908599965
"Casey Mize","20492",23.0138588235294,22.288,"REZ1",1.03256724800473
"Casey Sadler","11209",1,NA,NA,NA
"Casey Steward","sa3023253",0.1911,NA,NA,NA
"Caswell Smith","sa3020955",1,NA,NA,NA
"Cayne Ueckert","sa3010789",15.5,NA,NA,NA
"Cedric De Grandpre","sa3020315",0.1961,NA,NA,NA
"Cesar Aquino","sa3024469",0.3131,NA,NA,NA
"Cesar Ayala","sa3015349",0.1919,NA,NA,NA
"Cesar De Jesus","sa3017767",1,NA,NA,NA
"Cesar Espinal","sa3019192",0.3618,NA,NA,NA
"Cesar Gomez","sa3014799",15.9192,NA,NA,NA
"Cesar Jimenez","sa3019381",0.4715,NA,NA,NA
"Cesar Lares","sa3019384",0.1754,NA,NA,NA
"Cesar Perdomo","sa3019248",0.4195,NA,NA,NA
"Cesar Rojas","sa3019244",1,NA,NA,NA
"Cesar Ruiz","sa3016590",1,NA,NA,NA
"Cesar Valdez","9013",1,NA,NA,NA
"Cesar Álvarez","sa3015418",1,NA,NA,NA
"Cesari Moreno","sa3009718",1,NA,NA,NA
"Chad Bryant","sa3011133",1,NA,NA,NA
"Chad Dallas","sa3018180",9.0877,NA,NA,NA
"Chad Donato","sa919112",0.2043,NA,NA,NA
"Chad Green","15552",57.7550352941176,53.288,"REZ1",1.08382816570556
"Chad Kuhl","14975",18.6190963636364,33.794,"REZ1",0.550958642470153
"Chad Patrick","sa3017933",24.14265,NA,NA,NA
"Chad Smith","20190",8.95142857142857,28.83,"REZ1",0.310490064912541
"Chalniel Arias","sa3019370",0.4113,NA,NA,NA
"Chance Adams","18135",20,NA,NA,NA
"Chance Huff","sa3020317",1,NA,NA,NA
"Chance Kirby","sa3007200",0.7807,NA,NA,NA
"Chandler Arnold","sa3020446",0.8804,NA,NA,NA
"Chandler Casey","sa3010820",1,NA,NA,NA
"Chandler Champlain","sa3018138",8.86043,NA,NA,NA
"Chandler Jozwiak","sa3017307",20.41425,NA,NA,NA
"Chandler Murphy","sa3023123",0.2076,NA,NA,NA
"Charbel Gonzalez","sa3019703",1,NA,NA,NA
"Chariel Radney","sa3019183",1,NA,NA,NA
"Charlee Soto","sa3023450",0.1837,NA,NA,NA
"Charles Hall","sa1170906",1,NA,NA,NA
"Charles King","sa3023436",0.986,NA,NA,NA
"Charlie Barnes","19865",0.2769,NA,NA,NA
"Charlie Cerny","sa3007230",1,NA,NA,NA
"Charlie Morton","4676",27.3644823529412,28.092,"REZ1",0.974102319270297
"Charlie Neuweiler","sa3004345",1,NA,NA,NA
"Charlie Ruegger","sa3008427",1,NA,NA,NA
"Chase Anderson","6895",15.5252083333333,23.209,"REZ1",0.668930515460956
"Chase Antle","sa3020810",0.8038,NA,NA,NA
"Chase Chaney","sa3010369",12.091,NA,NA,NA
